transaction_id,amount,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction,is_fraud
eeaf7db6-9fbb-4203-8b97-b4ecb8c2fd40,1184.83,04:52.0,Kerala,Untrusted,Food,suranathan@yesbank,3,0,3,100,0
308ef0a2-3d70-4059-9006-9599340c9533,1607.92,22:10.0,Himachal Pradesh,Untrusted,Food,bahlgaurika@icici,3,5,7,72,0
5317c6f7-1478-4d69-89d8-19e75ebc6f97,3962.42,56:03.0,West Bengal,Trusted,Grocery,dsolanki@sbi,4,3,6,145,0
ce5dca24-fc7f-4f12-b377-19a7532322ec,4376.42,45:27.0,Sikkim,Untrusted,Entertainment,dprabhu@sbi,1,0,1,154,0
1f543cff-f677-4a9b-8a24-0d5dea52bb22,4487.74,32:04.0,Uttar Pradesh,Trusted,Healthcare,madhavi98@sbi,2,3,5,184,0
b417e828-7b59-4f37-9b0a-e653494cdea6,8329.88,03:07.0,Tamil Nadu,Trusted,Fashion,krishna88@hdfcbank,2,5,8,133,0
5fe731c0-f0e9-4cad-9d3f-5bd3ec2ca7b7,984.46,55:57.0,Nagaland,Trusted,Food,voza@hdfcbank,1,5,6,129,0
57ee3646-5451-4643-9e03-2f4f1064dabb,9793.81,32:24.0,Tamil Nadu,Trusted,Travel,mtoor@kotak,1,1,3,91,0
68c82056-c7a6-4ccf-9bae-c8de4aaec537,4899.28,45:47.0,Punjab,Untrusted,Travel,rkamdar@paytm,2,0,3,141,0
2c2b6fa8-427c-44cc-9a91-e585fafca72a,900.4,22:16.0,Uttarakhand,Trusted,Fashion,bajwanaveen@yesbank,4,3,3,187,0
d0e1fd2c-dfd6-4332-930b-4848de8d2a77,274.55,57:36.0,Tripura,Untrusted,Utilities,chakradev18@sbi,4,4,6,96,0
b8596009-c8ab-44a8-8260-51a6be087a76,13563.57,55:12.0,Uttarakhand,Trusted,Travel,jai28@yesbank,3,5,7,104,0
f3f30601-45d6-4b94-b7df-f4656c16cd76,7499.9,52:09.0,Mizoram,Untrusted,Electronics,hchahal@paytm,4,2,2,186,0
8b724334-5b87-485b-be20-98bfaa98ce36,8565.25,08:47.0,Andhra Pradesh,Untrusted,Electronics,indrajitmerchant@axisbank,3,1,2,44,0
85b6f36e-b1b0-4765-9de6-b5f74ade8dd4,26559.35,56:20.0,Uttar Pradesh,Trusted,Education,narayanelijah@sbi,1,1,2,154,0
0e432059-13fc-4c2e-a34d-04ca08d347e8,1747,42:04.0,Uttarakhand,Untrusted,Fashion,ynatt@yesbank,3,0,1,97,0
4144ad54-b3d5-46a8-958a-82a5e1a0bf06,3783.3,04:44.0,Chhattisgarh,Trusted,Others,somanniharika@icici,1,5,8,110,0
b6fa20c9-999e-410b-b14f-b7285f2f5081,16761.67,55:00.0,Karnataka,Untrusted,Travel,rattadaksha@sbi,1,5,5,200,0
38b679d6-9e7a-4abb-ae15-7a2ed867c2c9,24374.24,55:04.0,Rajasthan,Trusted,Education,pallaviraj@sbi,4,3,3,157,0
deb763ce-fbb2-48b0-8b2f-9ddd560fea05,3633.18,39:46.0,Haryana,Trusted,Fashion,zoza@icici,3,4,6,144,0
6bfb5cbc-c0fa-4f97-baa7-6f11fb139e9d,29894.5,14:42.0,Telangana,Trusted,Education,dixitvihaan@icici,4,5,6,79,0
756cf7d5-95ab-4a35-92de-c92dd62d006c,4832.53,50:22.0,Chhattisgarh,Untrusted,Grocery,shankaryamini@kotak,4,5,7,146,0
53ca9962-7968-491c-afe6-c5b1317046af,415.31,33:15.0,Maharashtra,Trusted,Entertainment,chaudhariadvay@hdfcbank,4,5,5,75,0
d8f6e84a-4e3a-4f76-9353-bb07486adbe9,1970.13,48:07.0,Himachal Pradesh,Untrusted,Food,duttadominic@kotak,3,5,5,164,0
a28ceca2-5c38-4d9a-b613-28946ef0071a,7676.46,33:31.0,Meghalaya,Trusted,Healthcare,twadhwa@sbi,3,2,2,39,0
27039506-f103-4c2e-a32b-602fc0accad5,2627.98,05:40.0,Kerala,Trusted,Grocery,dalaja27@hdfcbank,1,3,5,169,0
298747e6-ab50-443c-ba22-46bdc2f3e6d4,1909.84,50:51.0,Punjab,Untrusted,Utilities,ychoudhary@yesbank,3,2,3,117,0
cfa7eed1-1812-41ca-bc15-5b77cf1adff8,1481.33,05:20.0,Gujarat,Trusted,Food,umurty@sbi,1,1,1,119,0
05a992b4-ee45-47ff-96ba-181e3764e320,10540.45,38:27.0,Uttar Pradesh,Trusted,Electronics,arjun26@hdfcbank,4,5,5,99,0
00a7d868-a4d9-4ce7-a388-7b6b1d76d40e,3473.16,50:46.0,Manipur,Trusted,Others,yochanaoak@kotak,3,3,3,47,0
6469297f-afe5-4c0f-a805-aa7b7a308f4d,3187.75,26:12.0,Arunachal Pradesh,Trusted,Entertainment,chakrabortysanya@kotak,3,0,1,125,0
63fbb45a-1f19-425b-824a-e4dcc4fe02d3,47108.4,20:12.0,Telangana,Trusted,Education,hritikmukhopadhyay@kotak,3,5,6,198,0
6574db69-c01c-425d-85c2-6f6831687a0d,38280.48,46:10.0,Himachal Pradesh,Trusted,Electronics,timothy18@hdfcbank,1,2,5,116,0
d217f7dd-b1fa-4bc1-9afc-a8d007c694da,9353.38,44:51.0,Maharashtra,Trusted,Fashion,geetika88@yesbank,2,3,3,151,0
3e340304-db33-48ed-b48e-92d315024336,8929.02,13:13.0,Odisha,Trusted,Electronics,jeet05@paytm,2,2,4,168,0
2660ac85-9246-48ca-8436-c48dfd7585d5,3368.85,19:58.0,Punjab,Trusted,Entertainment,osuri@hdfcbank,3,5,6,98,0
416fde90-cdd6-443a-98fe-8cb9b762020c,5740.22,15:15.0,Andhra Pradesh,Trusted,Healthcare,nagarpeter@axisbank,2,4,6,153,0
a374ace8-18cf-46a2-9a8f-4e8d53ee6876,1574.49,51:32.0,Assam,Untrusted,Food,sacharaashi@icici,4,0,2,48,0
70d4dcee-5d3e-405a-9441-978216d2ddd7,3948.98,22:50.0,Kerala,Trusted,Grocery,adora@paytm,1,4,7,69,0
5c2fa8fe-1825-4022-9b79-640f41ccd54d,28874.38,22:41.0,Maharashtra,Trusted,Education,amaira70@hdfcbank,1,0,0,34,0
ea855eb6-3446-4c18-9779-295a14530c79,3074.07,00:12.0,Karnataka,Untrusted,Utilities,pillaihemani@sbi,4,1,3,179,0
9a2643c2-1833-4700-8112-53c689800466,14659.37,09:27.0,Uttarakhand,Trusted,Education,hjha@axisbank,4,2,4,122,0
02f507ef-962f-4aa6-8724-8c80d99b046a,2455.41,33:04.0,Telangana,Trusted,Food,meghanalad@icici,3,3,6,67,0
ea827832-1a6d-4a9f-aea0-151dc072b1fb,3189.63,20:49.0,Manipur,Trusted,Grocery,rachana11@paytm,3,4,7,39,0
4c1ebb8d-aa45-440b-a084-8dcc640ea015,1938.46,18:13.0,Gujarat,Trusted,Grocery,harsh24@yesbank,3,5,7,89,0
4085834b-361c-4d41-92a5-4c2fcbc54ebd,44958.64,56:22.0,Arunachal Pradesh,Trusted,Electronics,rachitghosh@paytm,3,1,2,50,0
dda920de-dca7-48ee-bde1-dd9c1963b7fe,1713.08,52:15.0,Manipur,Trusted,Others,dinamara@sbi,4,5,7,140,0
2867ed33-5be9-41ec-91b1-7635692c08c0,3031.01,31:41.0,Gujarat,Untrusted,Entertainment,xalak97@kotak,4,1,2,196,0
00e59c21-6770-4ff9-a05d-73a67d1b9274,2043.88,08:28.0,Arunachal Pradesh,Trusted,Grocery,calebsom@yesbank,4,4,7,39,0
7e5fdf19-023a-46df-b2f7-92075746e4f8,7354.78,24:47.0,Arunachal Pradesh,Trusted,Education,skoshy@hdfcbank,3,2,2,159,0
7d308f2c-9c70-431c-bff9-806569159570,9136.17,40:54.0,Chhattisgarh,Untrusted,Fashion,benanika@yesbank,2,1,2,123,0
22290893-88d1-4efb-a755-7c69c750a752,11422.57,18:31.0,Bihar,Trusted,Travel,brijeshnori@icici,1,4,5,195,0
f2d5ee00-b74b-49a8-8e90-cb7a7163e077,833.7,00:57.0,Kerala,Trusted,Utilities,owenom@yesbank,1,4,6,81,0
c6846480-20ed-4067-927f-01bbbedfe48e,2591.07,53:35.0,Uttarakhand,Trusted,Healthcare,bhatnagarbanjeet@icici,4,5,5,156,0
b5304cc3-d3d1-46fa-94c9-bf9cb86f22f9,7460.27,36:31.0,Haryana,Trusted,Travel,gdada@icici,3,5,6,148,0
637f393a-616c-477d-8e3d-53ba6bc6807d,48681.7,44:07.0,Meghalaya,Untrusted,Education,jlalla@hdfcbank,3,4,6,86,0
b5668918-40ee-4f50-bb94-0c89f9c39e5f,9499.43,51:56.0,Tripura,Untrusted,Fashion,saksham41@sbi,2,2,3,192,0
e52d0cf7-c092-4758-86f8-46e2e443f8e6,1581.57,47:36.0,Tamil Nadu,Untrusted,Grocery,chokshiliam@sbi,3,2,4,91,0
381fd7ff-026c-4d74-a723-7daa7e0f3688,7007.76,39:05.0,Goa,Trusted,Education,tnath@yesbank,1,1,3,173,0
f4664ecb-8321-4e9d-93ff-60b9f76ba7f9,7655.61,28:42.0,Gujarat,Untrusted,Education,bgrewal@kotak,3,4,7,62,0
e4fd5fd7-f37e-48d6-be4b-d6d335519041,4282.83,48:15.0,Karnataka,Trusted,Others,dayamaikala@sbi,2,0,0,158,0
7e617956-1a69-4692-a60b-d7109903fa14,2842.26,10:35.0,Madhya Pradesh,Trusted,Grocery,suraabdul@sbi,2,0,3,76,0
f2a76c97-0c59-4d04-be7b-49e97ca3b5f2,15117.93,50:44.0,Gujarat,Untrusted,Electronics,dominicdash@paytm,4,5,7,152,0
e3691709-e4c0-4f10-846e-ad80bf4299a7,2131.27,11:35.0,Assam,Untrusted,Utilities,dthaman@kotak,3,0,2,182,0
c1343f3b-e64e-422e-bec7-d8e08738aed2,2726.95,37:03.0,Karnataka,Untrusted,Utilities,shivanidua@paytm,2,0,2,137,0
a8cc6470-3d14-4961-af1a-0ed3dd39b597,5454.91,03:50.0,Madhya Pradesh,Trusted,Others,jeevikacomar@axisbank,3,4,4,150,0
1c896b15-66f7-4e37-a2de-5240265fb673,1137.85,42:49.0,Nagaland,Trusted,Food,pandeyjackson@icici,3,5,5,146,0
fd203940-7957-408e-a127-d360e7a83347,6953.51,30:00.0,West Bengal,Untrusted,Fashion,scheema@kotak,3,1,2,182,0
0d68100d-9bb3-48bc-8d11-18aa4726cf5a,18111.84,21:13.0,Bihar,Trusted,Education,rdar@paytm,1,1,4,76,0
04f0eb1a-215f-48d9-a677-df091bcd35c5,1759,32:17.0,Arunachal Pradesh,Trusted,Electronics,vanshadivan@hdfcbank,1,4,7,55,0
da3706cb-c602-4c98-9af1-67e37b1eade0,2043.22,22:01.0,Assam,Untrusted,Utilities,leenathakur@hdfcbank,4,1,2,76,0
df7f9470-7d38-41d5-b0b1-f84ad359f690,6036.47,36:50.0,Rajasthan,Trusted,Education,prakashowen@sbi,4,0,0,128,0
a28b4a85-22ed-476c-928d-cc82fb198eeb,28214.65,33:34.0,Punjab,Trusted,Education,behlquincy@sbi,1,2,2,91,0
63084a1a-26ee-442c-806e-579c825c94b5,4524.09,47:32.0,Haryana,Trusted,Grocery,chandranmerchant@hdfcbank,2,2,2,193,0
dccd6b1a-0959-4172-b833-ec0300987a3f,15882.14,54:59.0,Tamil Nadu,Trusted,Travel,ekajapai@yesbank,4,5,5,55,0
af2eba05-7419-441c-ab94-0e675f7cf9a8,853.25,20:48.0,Telangana,Untrusted,Food,divanlavanya@yesbank,4,0,3,147,0
47df4430-0c45-42d2-9efb-e86efdec13a3,8312.72,08:21.0,Telangana,Untrusted,Others,jalsaramaswamy@kotak,4,5,5,78,0
cc1c353e-f76e-4692-b0ea-e4639a287b92,11305.03,26:09.0,Nagaland,Trusted,Electronics,solankicharles@icici,1,0,1,198,0
3699b16d-d0d6-4552-886b-a109c4e70182,13146.36,25:29.0,Haryana,Untrusted,Healthcare,fbhagat@yesbank,2,3,3,169,0
181ba6fe-1d50-4158-8056-080b95951eda,4807.42,10:59.0,Rajasthan,Trusted,Utilities,svasa@yesbank,4,0,2,106,0
1afdb9f0-5fab-4d2a-8770-bee98bd5e0f2,3249.32,09:35.0,Sikkim,Untrusted,Grocery,shenoyanay@hdfcbank,4,4,4,151,0
95973034-0c02-417c-ab91-136164f7e506,4171.72,48:07.0,Maharashtra,Untrusted,Grocery,daliazilmil@kotak,4,1,1,127,0
f3e0dff9-1b92-48bc-a387-8fb92bb90b2c,13045.07,22:00.0,Uttarakhand,Trusted,Education,moregaurika@axisbank,4,4,7,120,0
eca80f17-6595-4f46-97f8-78874f4908f5,9962.56,28:19.0,Bihar,Untrusted,Fashion,bumbyadavi@sbi,2,3,5,124,0
4fbb1ae7-deec-4c24-9b29-519438782e3a,4610.55,23:00.0,Assam,Trusted,Entertainment,bwali@kotak,2,3,3,196,0
9ca250fb-075b-4aea-aaf0-28e814d498e4,2370.75,17:48.0,Tamil Nadu,Trusted,Electronics,lekhacomar@paytm,1,3,3,192,0
1d3e6680-50af-4940-8cbe-c6af536d3cb0,2771.3,12:27.0,Tripura,Untrusted,Utilities,dipta06@sbi,3,0,3,58,0
7e9540f6-50e9-44b8-a02b-b4ece70ab18d,12738.55,57:19.0,Arunachal Pradesh,Untrusted,Healthcare,fguha@yesbank,2,4,6,119,0
3e8a30da-94d8-430a-8b44-7edbbcb1cc15,2078.09,24:42.0,Arunachal Pradesh,Trusted,Entertainment,ckhanna@sbi,2,5,6,40,0
4ebed0d6-9857-44d5-811c-6ed5b35dbcf9,3708.3,36:59.0,Telangana,Trusted,Grocery,dvala@hdfcbank,4,1,4,181,0
1b784a9a-5176-44d8-a677-14d7e2676fba,914.78,58:33.0,Andhra Pradesh,Trusted,Food,hayeraarna@icici,4,4,4,162,0
c6486d63-fc88-4e21-8d8b-fe0d0dd58888,24937.42,46:16.0,Gujarat,Trusted,Electronics,vmammen@kotak,1,2,5,88,0
50f15747-3a4d-45c4-8aa5-1508b2eefbab,7720.54,10:32.0,Arunachal Pradesh,Untrusted,Education,devvarkey@icici,1,3,3,150,0
6b485c89-bc0e-41c7-9a33-79f5933018ee,34190.95,01:31.0,Bihar,Trusted,Education,xgera@paytm,1,2,3,112,0
fe366520-3d38-41ae-8929-0cb0781a301d,602.19,10:52.0,Telangana,Trusted,Healthcare,nandini81@sbi,1,3,5,178,0
5a619e21-745d-4373-b386-4c4e744d6ba2,7094.14,43:02.0,Uttar Pradesh,Untrusted,Fashion,chadhafariq@hdfcbank,3,4,6,137,0
829ca83a-6551-4908-9b6e-f7511135e59a,35611.32,16:40.0,Rajasthan,Untrusted,Electronics,urishilla23@axisbank,4,1,3,57,0
dfdd2b24-3e9d-4dc3-929d-9368ed609577,505.66,41:05.0,Telangana,Trusted,Entertainment,goelgaurav@icici,2,4,4,140,0
bb0a2941-7b6f-41d7-ae8b-1889f773c0e5,19506.82,10:45.0,Sikkim,Trusted,Electronics,vedantwable@paytm,1,1,4,65,0
1621978f-4b56-4829-a72b-73fb87089334,6752.03,27:50.0,Assam,Trusted,Fashion,mnaidu@yesbank,3,3,3,137,0
569c510f-6b92-4dcb-bee7-8d15b5beeab9,30877.97,29:49.0,Goa,Trusted,Electronics,pbakshi@kotak,3,5,5,146,0
a46d13e8-e7d7-4bf7-a3b2-bf5c5b13f064,2713.46,00:15.0,Kerala,Untrusted,Grocery,fwagle@axisbank,2,5,5,56,0
2b829d41-2d06-48c8-8081-ef880d7d83d2,1517.56,10:17.0,Uttar Pradesh,Trusted,Entertainment,baljiwan59@hdfcbank,4,5,7,32,0
ab437cc8-7948-4234-b929-34ada09543a2,835.25,41:21.0,Nagaland,Trusted,Food,udant14@yesbank,1,5,5,189,0
65d42a75-e9d8-42ff-8e01-5d26f4c1e11f,3818.04,28:49.0,Chhattisgarh,Trusted,Fashion,ipandya@sbi,1,4,6,100,0
f4e5567a-4589-46ff-9def-bc308de762e8,10149.49,48:18.0,Rajasthan,Untrusted,Travel,prashadfalguni@yesbank,4,0,2,130,0
01e0c800-a2ec-4bab-8c1f-ee0e121b101f,2026.41,50:40.0,Rajasthan,Trusted,Grocery,janiharish@paytm,2,5,8,119,0
2229ac0f-574e-4a1f-8da3-25cff8fe2f74,4131.83,31:28.0,Bihar,Trusted,Grocery,advaytaneja@sbi,4,1,1,48,0
298ab6e3-55b9-4cb8-8813-c6d662e4734d,3602.34,58:07.0,Madhya Pradesh,Untrusted,Healthcare,iganesh@icici,3,0,3,126,0
a0c9a6e4-0d2e-45a5-8210-d6b5ab3a8e7b,2954.41,53:24.0,Madhya Pradesh,Trusted,Food,ekanshnigam@kotak,1,2,4,103,0
ae2cf95c-c428-4ff6-9026-cf7cac99134b,532.4,25:10.0,Tamil Nadu,Trusted,Grocery,aaravbora@paytm,4,4,4,150,0
c9966189-91d1-4beb-b2a2-a93442ef63a7,14567.2,02:37.0,Haryana,Trusted,Healthcare,lucky45@axisbank,1,2,5,156,0
e6e066ae-b577-4ed1-8f62-b21b21470f1c,1402.91,28:08.0,Assam,Trusted,Food,vermawaida@sbi,2,0,1,117,0
c1f317aa-9d91-4f3e-9029-7bf3ce44eab7,445.25,32:05.0,Mizoram,Trusted,Utilities,xgour@hdfcbank,3,5,6,142,0
742db986-6d4a-45a6-9f04-b0cd8a161975,4776.17,54:07.0,Chhattisgarh,Trusted,Utilities,ganesanmanya@axisbank,3,5,6,82,0
a9e18954-8f93-41f3-98b2-fcfb03bb4430,1764.68,06:16.0,Assam,Trusted,Utilities,tankjason@sbi,4,3,5,57,0
7b16f7a0-2fd3-4f7a-a399-6012b586dcb4,9900.72,25:48.0,Assam,Trusted,Others,chahalsaumya@kotak,2,5,7,195,0
ed93496c-135a-4cbb-a8e6-4581fc4e4ccb,8649.89,19:08.0,Punjab,Trusted,Others,veda61@icici,1,4,4,69,0
1134884a-dc3a-4fc2-895e-5c9891c4b80b,33973.01,16:21.0,Nagaland,Trusted,Education,ovala@icici,1,3,5,47,0
7b5ef04b-4424-442a-8fec-a8dd5ce63619,11026.83,25:45.0,Uttar Pradesh,Trusted,Healthcare,peter51@axisbank,1,2,2,57,0
eef0d268-4920-4445-b9bb-620af7cc408f,565.8,25:40.0,Tripura,Trusted,Entertainment,gcheema@icici,4,3,4,131,0
054c4fa8-ec91-4718-8d90-b39a2367e317,4060.79,44:09.0,Telangana,Trusted,Utilities,sathechanchal@sbi,1,5,6,194,0
9b57f03b-d745-4056-959e-5d91fbd8e817,1511.78,45:48.0,Himachal Pradesh,Trusted,Food,fiyaz64@icici,1,5,5,151,0
112a60a7-84ed-410d-859a-832fbbb2b81c,39846.41,55:00.0,Haryana,Trusted,Education,teerthdugal@hdfcbank,1,1,2,47,0
198017ae-7f92-475c-942e-08a77bcd4425,43204.08,51:09.0,Kerala,Trusted,Education,darikaagarwal@sbi,2,0,3,192,0
088a99cb-14fb-4541-a201-4d995f6791d1,4505.65,22:39.0,Gujarat,Trusted,Travel,sai89@axisbank,2,5,8,130,0
84995cee-3639-46c9-a336-69634886be5e,4887.18,01:36.0,West Bengal,Trusted,Utilities,jhalakcomar@kotak,1,3,4,186,0
0e3345a7-650a-4633-a009-40596478010d,1963.02,23:01.0,Manipur,Untrusted,Grocery,niteshpillai@kotak,4,5,6,180,0
db5ad608-59ee-40a6-bc2f-6de8c0db2dd9,6887.46,32:12.0,Bihar,Trusted,Others,vtripathi@axisbank,4,2,3,125,0
e56ddea0-49d9-4948-8ef3-e6ed13dc647f,4896.15,14:16.0,Rajasthan,Untrusted,Entertainment,doraeta@axisbank,3,4,4,100,0
7965b6d4-5c51-49fe-872c-278514f98e65,2515.36,17:20.0,Haryana,Trusted,Fashion,zandra@icici,4,1,3,56,0
da22943b-9b2e-4dab-bd80-44e4d40dd113,1117.01,18:27.0,Mizoram,Untrusted,Others,xiti54@kotak,3,3,4,162,0
c4646012-48c3-41fb-a14c-bc47d9b4727e,9325.2,36:06.0,Mizoram,Trusted,Fashion,meghana55@yesbank,1,3,4,115,0
ccddb51b-2ab5-4736-9141-d1f7e73da052,4103.68,00:37.0,Maharashtra,Trusted,Utilities,hemangini04@yesbank,1,4,7,196,0
d74a51db-6bb4-4309-9ea9-aaa199ef3bf4,1677.09,34:48.0,Bihar,Trusted,Food,krishadvay@sbi,1,3,3,148,0
d19294cc-c9cc-4879-9b29-bf59dc9bc46c,4216.71,52:57.0,Jharkhand,Trusted,Others,faras26@icici,3,2,3,177,0
bde2ad90-59d0-4495-8ccf-2ae2b5c20a91,4010.93,04:08.0,Punjab,Trusted,Entertainment,rayaan63@kotak,3,4,6,69,0
912e991b-41db-46b1-aa83-8758d2bcc1e1,3147.32,51:02.0,Madhya Pradesh,Trusted,Entertainment,lthakkar@axisbank,3,3,4,63,0
b23e6b12-e918-488d-9f3d-2e887c7e66ba,683.01,25:56.0,Gujarat,Untrusted,Others,upadhriti85@paytm,1,1,4,132,0
d09e4149-da60-46dc-9760-1715943bbea3,3681.02,43:55.0,Nagaland,Trusted,Others,xsarkar@sbi,1,3,3,180,0
9e348d6b-752e-4a0e-9fcf-3d7cb38f740b,867.34,14:49.0,Jharkhand,Trusted,Grocery,chaitanya42@paytm,4,5,5,51,0
ec884ad8-9e67-4f32-b79d-6386e740eec7,2513.36,36:35.0,Bihar,Trusted,Food,riya70@icici,4,1,3,95,0
0f70a5b4-8253-4d4f-948e-2323c5fd4669,25073.68,21:04.0,Bihar,Untrusted,Education,abawa@hdfcbank,2,0,2,77,0
e2c5d506-a154-40a2-8c16-99268c8acec9,7077.41,35:23.0,Telangana,Trusted,Healthcare,butalaudarsh@sbi,2,5,5,135,0
dc75ebc4-2e25-49cf-82f6-623ce45ef2ca,4469.82,51:54.0,Meghalaya,Trusted,Others,sinhaonkar@yesbank,2,2,3,74,0
5c81346d-035f-42ef-b2fa-2e3b25f7ed6f,4393.13,00:50.0,Uttar Pradesh,Trusted,Entertainment,vmandal@axisbank,1,3,6,90,0
f3109bca-9777-4e4c-a793-4cb3db98a561,1392.51,01:30.0,Meghalaya,Untrusted,Education,abhimanyukhurana@hdfcbank,1,3,3,165,0
5cc0583a-e8eb-4ce2-bb58-91b52a015eed,2838.1,40:58.0,Uttarakhand,Trusted,Food,jvora@sbi,3,3,5,84,0
46c7b016-1fd8-4855-bb32-212ff9d8573a,1358.73,59:58.0,Jharkhand,Trusted,Entertainment,charvi33@kotak,4,0,3,106,0
3d02c9a4-d5cf-4819-9723-a407a2bd1c9b,3069.11,02:51.0,Uttarakhand,Untrusted,Grocery,deolonkar@kotak,1,5,7,126,0
96d5ecc5-6dda-48b8-9618-627ced0ec915,4102.38,04:59.0,Punjab,Trusted,Fashion,hemang71@axisbank,1,0,3,39,0
9e1d746b-1880-4230-8d6a-db23a4d6fee8,4412.17,31:53.0,Rajasthan,Trusted,Fashion,pushtivohra@hdfcbank,2,4,6,45,0
2a98a608-cdc0-40ad-bbdb-973329f0b60e,6300.75,01:04.0,Karnataka,Trusted,Fashion,jnatarajan@kotak,3,2,5,79,0
4007dc44-ab04-4562-b7d0-14269ff2bfbd,3412.73,53:11.0,Mizoram,Untrusted,Others,prabhuryan@paytm,2,4,4,112,0
c7be761d-eb64-467c-800d-66936bdf1a38,4387.11,50:51.0,Uttarakhand,Trusted,Education,ranatanveer@sbi,4,4,5,68,0
37f6bdb6-0ac0-471a-a6c1-b12c1458640b,13605.24,57:51.0,Haryana,Trusted,Travel,kumarnimrat@sbi,3,0,0,181,0
2577352b-544f-4fbf-be39-cf7b364d9f13,2395.32,42:02.0,Goa,Trusted,Healthcare,yauvani42@axisbank,1,4,6,101,0
924c7321-9785-4f29-b59b-e76956c1a0a6,3760.02,36:01.0,Meghalaya,Trusted,Travel,mrana@yesbank,3,0,3,84,0
1337d07b-a4d7-47df-8965-aaa7fed22ad9,3421.42,18:48.0,Jharkhand,Trusted,Entertainment,chanagarima@paytm,3,1,1,195,0
f1632f11-3279-48e7-b46d-b6c86e7ab01c,3438.27,06:17.0,West Bengal,Trusted,Others,riapuri@paytm,3,3,3,139,0
1fd304fa-ce6e-4ed0-a498-cdb491d8536f,975.67,14:24.0,Himachal Pradesh,Untrusted,Utilities,pkala@sbi,3,0,1,190,0
1afbcc8b-43f9-4dca-a22a-d64b245b1eda,7388.73,59:29.0,Assam,Trusted,Healthcare,moommen@kotak,3,2,4,121,0
02ef2663-7788-4630-949b-02b6542e2b39,30538.03,37:36.0,Maharashtra,Trusted,Education,randhawagopal@axisbank,2,5,8,31,0
49172296-0d03-4c3c-8d28-c2e6f71e056b,13803.99,40:14.0,Rajasthan,Untrusted,Healthcare,nehawalla@axisbank,2,0,1,159,0
5f722b3f-76c2-489e-a4cf-97ebc8f122a8,29434.36,16:30.0,Haryana,Trusted,Education,wishibansal@yesbank,2,1,2,102,0
47688ef9-c8dd-4ec6-af95-0027798f8de4,48678.76,30:08.0,Rajasthan,Untrusted,Education,oommenjack@kotak,1,1,1,36,0
54f8761b-2855-423d-bfb8-dc566ed387a2,19496.72,59:46.0,West Bengal,Trusted,Travel,nkashyap@axisbank,1,2,3,50,0
a83e8f50-a45a-4ce4-aceb-6b35d92b833a,2014.94,23:36.0,Uttar Pradesh,Trusted,Food,madansarthak@icici,4,3,3,66,0
f1d2fd68-eef5-48fc-8f88-59b42229f75a,18464.24,45:45.0,Uttarakhand,Trusted,Travel,bhattyauvani@hdfcbank,2,5,7,173,0
3dd08205-4d4e-43ee-9e1b-1eb5347b2eb8,8107.89,39:39.0,Manipur,Trusted,Fashion,bassisaksham@hdfcbank,1,2,2,191,0
0db9bc60-3f75-4401-a522-1ab7f6ca27c4,1291.3,23:08.0,Maharashtra,Untrusted,Utilities,jacksonmann@yesbank,1,0,3,143,0
28b21b66-b6bd-4d82-be6d-2c6dd5a4808f,8698.44,40:58.0,Mizoram,Trusted,Healthcare,daksha68@icici,4,1,1,43,0
c4f80fae-6549-4b99-99f1-4fe72e2254b7,20797.73,07:27.0,Karnataka,Trusted,Electronics,rakshadua@axisbank,1,0,1,55,0
9ab5b931-429a-4fe1-9379-c1739e63840d,3988.53,58:14.0,Uttarakhand,Trusted,Utilities,aadibansal@yesbank,2,1,2,188,0
d3ea2d39-9d51-4f63-bc5b-6d642f5c86f6,3857.37,42:15.0,Haryana,Untrusted,Travel,gagangrewal@hdfcbank,1,2,4,44,0
f592f563-7c76-4086-ab85-d4e4604cf792,2720.68,24:47.0,Bihar,Trusted,Food,kotaupadhriti@paytm,4,5,8,194,0
cc436d83-021f-4da3-bfd3-383b3dbf482f,1935.55,47:52.0,Telangana,Untrusted,Grocery,sudiksha41@kotak,3,5,7,128,0
0bbc75f6-1a78-4d55-98cc-02ce0452454a,11471.02,49:40.0,Kerala,Trusted,Electronics,reddynimrat@icici,4,4,4,115,0
7da1b31f-bfbc-4f57-ae13-5cf7b40844fa,2808.84,46:10.0,West Bengal,Trusted,Food,isaac43@sbi,1,0,1,71,0
a15406e0-d3a7-4397-bd01-8792ee06a7d2,8677.17,43:24.0,Meghalaya,Untrusted,Fashion,chokshiabeer@hdfcbank,4,3,4,148,0
227c0050-df84-483f-9d2e-192636afbba8,1790.9,32:40.0,Meghalaya,Trusted,Food,mitalidivan@kotak,3,3,4,113,0
59d0d9ff-f237-443d-aeee-08b469196aeb,49902.81,15:51.0,Manipur,Trusted,Education,wbains@yesbank,4,3,6,173,0
f240cc46-1b9d-41ae-b18c-d89db20b9535,8762.79,15:00.0,Assam,Trusted,Others,sarkarteerth@hdfcbank,3,2,3,88,0
28e3cf14-f719-4612-82b2-066b366d4580,1675.36,57:09.0,Himachal Pradesh,Trusted,Entertainment,mitesh07@kotak,1,3,4,102,0
9444f235-2c0c-4926-ad90-bca6aed592f7,2558.54,32:15.1,Odisha,Untrusted,Fashion,anthony15@sbi,2,0,2,50,0
