amount,is_fraud,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction
1583.28,0,2025-02-05 01:56:00,West Bengal,Trusted,Travel,qbhasin@sbi,1,1,6,362
2113.18,0,2025-02-10 01:23:02,Karnataka,Trusted,Others,bishakha53@sbi,1,2,6,264
6257.58,0,2025-01-19 05:15:21,Karnataka,Trusted,Grocery,kmurty@hdfcbank,2,4,4,668
5953.43,0,2025-02-27 02:17:56,Jharkhand,Trusted,Others,tejasdewan@paytm,3,1,7,223
9620.61,0,2025-01-31 20:38:12,Jharkhand,Trusted,Fashion,cbhat@sbi,3,3,11,620
9879.28,0,2025-02-24 12:23:35,Madhya Pradesh,Trusted,Others,hredhaan56@icici,2,2,12,588
4530.31,0,2025-01-20 15:23:32,Goa,Trusted,Fashion,warjas73@hdfcbank,1,1,5,977
1388.37,0,2025-01-30 02:06:42,Nagaland,Trusted,Travel,emisra@axisbank,3,5,11,612
7501.98,0,2025-02-25 00:06:34,Telangana,Trusted,Travel,pdivan@paytm,1,4,4,428
4694.95,0,2025-02-10 20:56:26,Mizoram,Trusted,Electronics,garima95@paytm,2,1,2,532
1091.38,0,2025-01-01 16:47:21,Bihar,Trusted,Food,ssathe@yesbank,3,5,12,711
1924.76,0,2025-01-08 20:09:45,Karnataka,Trusted,Grocery,asetty@icici,3,4,12,723
7156.33,0,2025-02-19 15:08:07,Odisha,Trusted,Travel,wakeetamurthy@yesbank,3,2,11,140
893.15,0,2025-03-05 03:34:22,Tamil Nadu,Trusted,Travel,hsarkar@hdfcbank,2,3,10,538
4105.56,0,2025-02-04 23:47:08,Madhya Pradesh,Trusted,Travel,sraj@icici,2,1,8,524
5779.52,0,2025-01-04 18:15:28,West Bengal,Trusted,Others,sachi88@hdfcbank,2,5,13,26
4160.18,0,2025-02-17 02:27:03,Mizoram,Trusted,Fashion,everma@icici,3,2,4,267
4037.35,0,2025-02-18 19:06:50,Meghalaya,Trusted,Food,yoshita40@yesbank,3,0,7,594
2611.35,0,2025-02-13 18:46:18,Karnataka,Trusted,Fashion,indirasangha@sbi,1,4,6,408
4928.82,0,2025-02-15 21:39:59,Mizoram,Trusted,Others,shankashish@icici,3,0,7,993
9255.09,0,2025-02-19 16:26:20,Chhattisgarh,Trusted,Fashion,vtank@axisbank,3,1,8,863
2770.32,0,2025-03-03 22:52:50,Rajasthan,Trusted,Electronics,gabrielpathak@sbi,2,5,12,817
3697.91,0,2025-02-09 16:37:51,Goa,Trusted,Fashion,eparmar@axisbank,3,5,11,221
8674.04,0,2025-01-29 20:30:36,Telangana,Trusted,Grocery,tamanna71@icici,2,0,6,978
5343.03,0,2025-01-19 13:32:49,Andhra Pradesh,Trusted,Travel,wyatttrivedi@axisbank,2,4,7,442
320.6,0,2025-02-05 21:25:53,Bihar,Trusted,Others,david52@sbi,3,0,9,917
5349.24,0,2025-01-25 07:40:08,Nagaland,Trusted,Grocery,reddyhiral@icici,1,2,11,485
1505.4,0,2025-02-05 06:28:21,Kerala,Trusted,Travel,vasana04@axisbank,1,0,3,239
9752.89,0,2025-01-20 00:41:45,Assam,Trusted,Electronics,xvaidya@paytm,3,0,8,854
5541.06,0,2025-01-24 23:23:07,Meghalaya,Trusted,Electronics,ygoda@hdfcbank,1,2,10,432
8030.74,0,2025-01-15 14:48:17,Punjab,Trusted,Food,fupadhyay@sbi,1,1,4,679
3873.9,0,2025-02-05 06:27:26,Chhattisgarh,Trusted,Electronics,voraethan@hdfcbank,1,0,2,128
622.17,0,2025-02-26 18:13:17,Meghalaya,Trusted,Food,kavyadara@icici,1,1,7,710
7625.73,0,2025-02-16 02:28:32,Arunachal Pradesh,Trusted,Travel,karafrederick@kotak,1,0,9,78
1424.19,0,2025-02-11 08:56:22,Maharashtra,Trusted,Others,pranav57@paytm,1,3,13,47
607.53,0,2025-01-21 21:29:48,Uttar Pradesh,Trusted,Fashion,ekapad29@sbi,2,2,3,359
8282.85,0,2025-02-25 17:10:04,Himachal Pradesh,Trusted,Travel,anita32@sbi,1,4,6,502
3661.86,0,2025-02-12 10:33:16,Goa,Trusted,Electronics,bbaral@hdfcbank,2,2,8,39
9843.31,0,2025-02-19 19:01:26,Tamil Nadu,Trusted,Fashion,lalradhika@paytm,2,1,4,203
9491.98,0,2025-02-01 01:09:19,Kerala,Trusted,Fashion,yauvani96@paytm,2,3,9,999
8480.47,0,2025-02-10 12:06:39,Bihar,Trusted,Electronics,indira81@kotak,3,3,13,177
9586.54,0,2025-01-17 01:06:14,Uttarakhand,Trusted,Fashion,yashasvi56@hdfcbank,1,4,6,17
5207.96,0,2025-02-15 19:05:40,Telangana,Trusted,Grocery,deyazaan@kotak,2,3,13,421
9372.85,0,2025-02-27 03:10:32,West Bengal,Trusted,Electronics,anushabhattacharyya@kotak,1,4,10,887
3436.08,0,2025-02-13 10:11:18,Maharashtra,Trusted,Fashion,samabachittar@kotak,1,3,4,602
6146.33,0,2025-01-04 03:12:41,Jharkhand,Trusted,Travel,ladadweta@yesbank,3,3,6,847
3256.97,0,2025-01-23 04:13:21,Meghalaya,Trusted,Others,wriddhishchaudry@hdfcbank,3,2,3,745
2903.41,0,2025-02-11 05:01:39,Jharkhand,Trusted,Electronics,amol05@icici,2,3,7,45
266.2,0,2025-02-08 06:33:20,Bihar,Trusted,Others,samaksh10@hdfcbank,2,2,3,775
5436.54,0,2025-01-02 18:52:34,Madhya Pradesh,Trusted,Fashion,akshay84@yesbank,2,0,7,162
382.23,0,2025-01-03 10:06:56,Kerala,Trusted,Fashion,gopaljairaj@hdfcbank,3,3,12,150
8948.45,0,2025-01-07 02:06:14,Madhya Pradesh,Trusted,Others,agarg@hdfcbank,1,3,4,840
5864.92,0,2025-02-16 21:01:33,Odisha,Trusted,Travel,advik59@icici,2,5,14,929
1946.13,0,2025-01-06 12:02:59,Telangana,Trusted,Others,vgade@paytm,3,2,7,637
8027.66,0,2025-01-21 18:34:39,Himachal Pradesh,Trusted,Grocery,pchoudhry@hdfcbank,3,3,10,366
2090.85,0,2025-01-23 00:25:22,Goa,Trusted,Fashion,ejohal@axisbank,1,5,14,628
9452.28,0,2025-01-29 18:39:26,Mizoram,Trusted,Electronics,nathanielvarghese@yesbank,2,4,14,304
4895.55,0,2025-01-15 01:15:50,Jharkhand,Trusted,Food,handayashvi@kotak,2,4,12,235
2134.45,0,2025-01-13 10:37:30,Andhra Pradesh,Trusted,Travel,idugar@sbi,2,1,6,724
2398.77,0,2025-02-04 07:09:58,Uttar Pradesh,Trusted,Others,kalabhavani@sbi,1,4,11,522
2466.33,1,2025-01-29 19:44:54,Ghaziabad,Untrusted,Food,ikbal12@yesbank,7,11,17,29
2705.47,0,2025-02-14 09:42:41,West Bengal,Trusted,Electronics,ebhatti@sbi,3,3,4,147
549.93,0,2025-02-14 02:46:01,Chhattisgarh,Trusted,Food,narasimhananirudh@yesbank,1,2,10,291
5062.5,0,2025-02-23 11:02:33,Arunachal Pradesh,Trusted,Travel,deoabhiram@paytm,2,3,6,892
1830.93,1,2025-01-07 00:56:54,Srikakulam,Trusted,Travel,chandran86@icici,5,9,14,40
8459.64,0,2025-02-20 00:16:13,Kerala,Trusted,Fashion,uravel@axisbank,2,3,9,178
8616.03,0,2025-01-07 21:59:08,Punjab,Trusted,Others,pranav26@yesbank,2,0,0,106
4475.02,0,2025-02-01 23:34:19,Telangana,Trusted,Electronics,eshanachand@paytm,3,2,7,201
7593.28,0,2025-02-17 00:20:41,Andhra Pradesh,Trusted,Fashion,deosamuel@kotak,1,5,9,372
1184.44,0,2025-02-02 09:07:22,Chhattisgarh,Trusted,Electronics,pushti58@hdfcbank,2,0,5,615
1556.49,0,2025-02-08 23:07:43,Mizoram,Trusted,Travel,yahvi33@yesbank,1,5,10,483
4609.64,0,2025-01-19 23:35:41,Punjab,Trusted,Food,thakeronkar@yesbank,1,5,12,204
6900.14,0,2025-01-11 03:53:15,Uttarakhand,Trusted,Fashion,daveomisha@yesbank,2,4,4,70
9502.13,0,2025-02-22 04:52:08,Manipur,Trusted,Others,gayathri96@axisbank,2,5,11,852
5008.75,0,2025-01-30 08:58:34,Rajasthan,Trusted,Others,mistryarjun@yesbank,3,1,4,571
3845.76,0,2025-01-05 19:44:29,Sikkim,Trusted,Grocery,samahardik@kotak,2,5,15,773
1228.38,0,2025-02-11 09:45:42,Assam,Trusted,Food,aadhyaupadhyay@paytm,2,3,12,810
2114.11,0,2025-02-23 00:59:15,Meghalaya,Trusted,Fashion,chaman90@icici,1,0,2,442
6470.85,0,2025-02-05 01:51:41,Manipur,Trusted,Others,ramanowen@yesbank,1,1,11,567
2273.95,0,2025-02-17 10:19:27,Mizoram,Trusted,Grocery,caleb11@icici,3,4,11,546
1961.09,0,2025-02-14 10:10:09,Odisha,Trusted,Food,thakervivaan@yesbank,2,5,15,173
8410.6,0,2025-02-01 07:10:25,Jharkhand,Trusted,Electronics,robert98@hdfcbank,1,5,11,210
1314.07,0,2025-01-31 14:44:47,Uttar Pradesh,Trusted,Others,farhan66@icici,1,3,4,246
5872.22,0,2025-02-01 23:11:08,Rajasthan,Trusted,Electronics,chaudharyanya@paytm,3,5,13,44
9375.68,0,2025-01-12 17:23:52,Bihar,Trusted,Food,badalnicholas@hdfcbank,3,3,3,553
3180.53,0,2025-01-30 00:32:06,Meghalaya,Trusted,Others,wlanka@yesbank,1,5,11,536
5481.59,0,2025-03-02 22:36:40,Meghalaya,Trusted,Electronics,asarna@kotak,1,5,14,973
7314.8,0,2025-01-29 12:34:03,Sikkim,Trusted,Electronics,shivani80@kotak,3,2,10,103
3153.36,0,2025-01-05 12:27:17,Arunachal Pradesh,Trusted,Travel,maanavaurora@axisbank,2,2,9,143
9683.63,0,2025-02-11 21:40:40,West Bengal,Trusted,Others,ojasvidubey@icici,2,3,10,472
1891.43,0,2025-02-08 20:46:18,Rajasthan,Trusted,Fashion,siyaradhakrishnan@icici,3,1,4,898
6342.24,0,2025-01-10 23:16:48,Andhra Pradesh,Trusted,Others,lchad@kotak,2,0,0,763
7030.03,0,2025-02-03 05:48:59,Arunachal Pradesh,Trusted,Fashion,fariqbatra@yesbank,2,0,5,18
7617.83,0,2025-02-04 23:34:20,Gujarat,Trusted,Food,georgepatla@axisbank,3,3,9,855
3681.65,0,2025-03-03 08:38:56,Himachal Pradesh,Trusted,Food,bajajdarsh@kotak,1,1,8,998
9199.78,0,2025-03-05 06:12:23,Madhya Pradesh,Trusted,Electronics,dalajakapoor@icici,3,4,11,495
1494.44,0,2025-01-04 22:10:41,Kerala,Trusted,Travel,patlabrinda@hdfcbank,3,4,10,29
5551.33,0,2025-02-09 08:00:34,Jharkhand,Trusted,Electronics,praneelsehgal@axisbank,1,3,12,454
8831.45,1,2025-01-14 06:55:24,Bhusawal,Trusted,Electronics,charanhari@icici,7,20,20,8
372.01,0,2025-03-01 05:02:35,West Bengal,Trusted,Electronics,chandakashvi@kotak,2,4,8,429
5490.38,0,2025-02-05 11:13:11,Assam,Trusted,Electronics,doshidominic@yesbank,2,2,12,663
3578.11,0,2025-02-04 11:35:57,West Bengal,Trusted,Grocery,vedika62@yesbank,2,2,2,699
7048.25,1,2025-02-06 07:50:02,Gwalior,Trusted,Travel,sarrafveda@yesbank,4,20,24,24
7410.66,0,2025-02-15 16:04:32,Uttarakhand,Trusted,Fashion,smane@icici,1,5,7,602
8937.6,0,2025-01-28 09:46:01,Rajasthan,Trusted,Others,ybali@yesbank,2,1,7,574
3902.56,0,2025-01-18 04:59:36,Telangana,Trusted,Electronics,bachittarjani@kotak,3,5,7,19
2651.92,0,2025-02-13 17:08:36,Haryana,Trusted,Others,ipal@yesbank,2,3,13,679
8827.0,0,2025-02-11 19:39:55,Odisha,Trusted,Travel,hrau@sbi,1,0,6,717
1617.13,0,2025-01-16 10:11:57,Karnataka,Trusted,Electronics,nahuja@paytm,1,0,4,884
9553.59,0,2025-01-01 12:54:06,Sikkim,Trusted,Travel,ektakanda@hdfcbank,1,4,8,644
1355.67,0,2025-03-04 05:33:49,Tripura,Trusted,Grocery,hkalita@yesbank,2,4,12,474
638.07,0,2025-02-22 13:25:29,Maharashtra,Trusted,Food,lavanya83@axisbank,2,4,8,459
7773.52,0,2025-02-09 11:20:28,Assam,Trusted,Electronics,benjamin30@axisbank,1,4,6,282
429.17,0,2025-02-07 12:08:00,Mizoram,Trusted,Fashion,udyati32@yesbank,3,2,7,489
7255.51,0,2025-02-26 12:02:26,Punjab,Trusted,Electronics,dateagastya@yesbank,2,1,11,358
9867.94,0,2025-02-24 01:44:01,Bihar,Trusted,Food,alexander98@kotak,1,2,12,125
2413.09,0,2025-01-19 10:33:12,Chhattisgarh,Trusted,Grocery,daranilima@kotak,2,1,9,389
9248.02,0,2025-03-02 15:12:54,Manipur,Trusted,Electronics,vaishnavidalia@axisbank,2,3,12,913
4890.41,0,2025-02-16 09:34:55,Assam,Trusted,Others,pahal02@paytm,1,1,10,715
6577.47,0,2025-01-18 00:49:53,Karnataka,Trusted,Others,cdoshi@paytm,1,4,7,39
1704.28,0,2025-01-30 18:09:33,Arunachal Pradesh,Trusted,Grocery,rudrapandey@icici,3,4,10,314
8116.99,0,2025-01-29 13:04:03,Andhra Pradesh,Trusted,Electronics,divandev@paytm,1,1,6,626
9004.42,0,2025-01-13 04:28:58,Uttarakhand,Trusted,Electronics,benjamin49@yesbank,3,5,8,900
1403.3,0,2025-01-23 06:54:34,Madhya Pradesh,Trusted,Travel,george51@yesbank,2,0,10,627
1072.94,0,2025-02-10 13:56:09,Meghalaya,Trusted,Travel,eiravatisahota@icici,2,1,2,22
5047.29,0,2025-01-24 10:50:55,Mizoram,Trusted,Others,yohannantejas@paytm,1,3,11,805
3499.0,0,2025-01-03 03:34:33,Madhya Pradesh,Trusted,Food,kondasai@axisbank,3,2,3,560
3320.79,0,2025-01-05 11:31:45,Kerala,Trusted,Electronics,cviswanathan@hdfcbank,2,0,3,666
1680.82,0,2025-02-18 06:16:30,Chhattisgarh,Trusted,Grocery,mohanchatura@sbi,2,3,4,510
4484.23,0,2025-01-03 11:47:49,Nagaland,Trusted,Electronics,frado35@paytm,1,1,3,98
7150.87,0,2025-02-02 02:21:43,Gujarat,Trusted,Food,nirja24@hdfcbank,1,3,6,559
5218.02,0,2025-02-07 00:10:44,Kerala,Trusted,Travel,pmutti@sbi,1,4,12,180
4628.35,0,2025-01-19 10:09:22,Manipur,Trusted,Grocery,qnayak@icici,2,2,8,183
2994.12,0,2025-01-21 00:50:58,Karnataka,Trusted,Food,gshroff@hdfcbank,3,5,13,533
634.21,1,2025-01-04 07:23:34,Pallavaram,Untrusted,Electronics,vasana10@paytm,4,18,22,27
8852.15,0,2025-01-14 09:44:28,Sikkim,Trusted,Food,mohammed57@sbi,2,5,10,865
4926.3,0,2025-01-05 15:48:45,Sikkim,Trusted,Grocery,abdul58@icici,2,1,3,465
4454.91,0,2025-01-09 08:22:35,Jharkhand,Trusted,Food,dugalchavvi@paytm,2,3,12,541
5073.87,0,2025-01-07 18:57:49,Sikkim,Trusted,Fashion,deshmukharunima@yesbank,1,0,9,86
7911.97,0,2025-01-20 22:06:54,Kerala,Trusted,Food,janujanarayanan@paytm,2,2,12,900
9275.08,0,2025-02-18 01:13:08,Odisha,Trusted,Electronics,udyatidugal@axisbank,1,1,1,544
128.69,0,2025-03-01 03:41:26,Haryana,Trusted,Others,palanvinaya@sbi,2,1,10,903
944.65,0,2025-01-08 10:04:06,Maharashtra,Trusted,Food,murthyoni@yesbank,1,3,3,346
1766.28,0,2025-01-16 02:04:47,Haryana,Trusted,Travel,qray@sbi,3,1,2,231
7810.16,0,2025-02-28 21:24:52,Arunachal Pradesh,Trusted,Food,naraintanveer@paytm,3,2,12,951
4094.84,0,2025-02-27 22:55:26,Bihar,Trusted,Travel,uluthra@icici,1,4,12,638
3231.66,0,2025-01-08 22:24:42,Himachal Pradesh,Trusted,Others,famble@hdfcbank,1,4,8,34
7412.14,0,2025-01-11 06:38:04,Arunachal Pradesh,Trusted,Fashion,alexander54@yesbank,3,4,4,42
4647.96,0,2025-01-17 20:12:05,Assam,Trusted,Electronics,zkaul@paytm,1,1,10,759
4069.94,0,2025-03-02 14:21:02,Uttarakhand,Trusted,Fashion,dkhosla@yesbank,3,4,10,54
7795.79,0,2025-02-11 02:04:53,Assam,Trusted,Others,balendra92@icici,2,2,4,279
6533.84,0,2025-01-10 18:47:54,Rajasthan,Trusted,Travel,anthony81@sbi,2,3,13,279
1343.41,0,2025-01-24 11:02:36,Meghalaya,Trusted,Travel,theodore35@axisbank,3,3,3,615
2274.32,0,2025-02-22 23:49:57,Kerala,Trusted,Electronics,oeshi75@yesbank,3,5,5,253
1376.36,0,2025-02-03 21:44:21,Haryana,Trusted,Grocery,agatepushti@hdfcbank,1,3,6,184
8981.72,0,2025-01-08 14:51:16,Chhattisgarh,Trusted,Fashion,fnarula@paytm,3,0,6,675
8599.4,0,2025-02-03 13:28:32,Tamil Nadu,Trusted,Travel,tara96@icici,3,2,6,75
7571.12,0,2025-02-18 15:57:18,Haryana,Trusted,Others,nairanirudh@paytm,2,5,12,436
9085.05,0,2025-02-16 12:43:27,Karnataka,Trusted,Others,goyalmanya@kotak,3,1,11,87
6737.88,0,2025-03-01 20:11:16,Arunachal Pradesh,Trusted,Fashion,gagan54@kotak,1,5,8,678
2225.77,0,2025-01-19 10:25:37,Maharashtra,Trusted,Food,sraja@paytm,3,0,1,710
3300.69,0,2025-01-21 03:27:59,Jharkhand,Trusted,Food,zinalnadkarni@axisbank,1,4,12,56
1325.46,0,2025-02-18 20:22:01,Maharashtra,Trusted,Fashion,jiyengar@kotak,1,0,6,593
6139.05,0,2025-01-27 17:07:20,Arunachal Pradesh,Trusted,Fashion,ghosepahal@axisbank,3,3,6,738
5186.2,0,2025-02-04 11:07:56,Manipur,Trusted,Travel,zbala@axisbank,3,2,10,129
3662.11,0,2025-02-03 16:59:43,Bihar,Trusted,Electronics,somangauri@hdfcbank,2,3,10,266
2502.57,0,2025-02-23 03:56:58,Andhra Pradesh,Trusted,Fashion,oamble@kotak,2,0,9,294
9833.44,0,2025-03-03 10:59:18,Uttar Pradesh,Trusted,Grocery,shravya09@yesbank,1,0,2,922
6528.7,0,2025-02-28 07:02:43,Haryana,Trusted,Grocery,fgole@axisbank,3,1,1,758
8540.08,0,2025-03-03 13:43:49,Bihar,Trusted,Others,xalakhalder@paytm,3,1,7,436
6754.24,0,2025-01-30 00:43:29,Chhattisgarh,Trusted,Fashion,baliqadim@yesbank,2,0,6,513
7826.81,1,2025-01-22 11:26:52,Kumbakonam,Trusted,Food,tanveer01@axisbank,3,15,24,26
5215.09,0,2025-01-20 21:43:50,Telangana,Trusted,Fashion,bhattgagan@axisbank,2,4,6,295
6516.34,0,2025-02-01 20:10:16,Maharashtra,Trusted,Fashion,falandhawan@hdfcbank,3,5,13,903
9574.09,0,2025-02-25 23:21:30,Himachal Pradesh,Trusted,Grocery,zachariahwridesh@axisbank,2,4,4,658
3326.37,0,2025-02-14 17:44:28,Haryana,Trusted,Food,hsamra@yesbank,2,0,6,117
120.27,0,2025-01-14 10:11:18,Chhattisgarh,Trusted,Travel,jagratijohal@axisbank,2,5,5,248
3901.73,0,2025-02-27 20:50:24,Madhya Pradesh,Trusted,Grocery,anita18@hdfcbank,3,0,1,520
6035.46,0,2025-02-26 19:48:19,Meghalaya,Trusted,Electronics,xloyal@paytm,3,5,8,488
2248.87,0,2025-02-04 09:26:28,Haryana,Trusted,Electronics,anvikapadia@yesbank,1,0,4,423
4108.01,0,2025-02-20 04:25:43,Andhra Pradesh,Trusted,Food,rakshamisra@kotak,3,5,15,621
7346.85,0,2025-01-11 20:40:30,Madhya Pradesh,Trusted,Electronics,hema40@axisbank,3,1,9,14
883.2,0,2025-02-04 06:12:43,Uttar Pradesh,Trusted,Electronics,ira65@axisbank,3,4,8,234
2509.9,0,2025-01-14 00:10:29,Gujarat,Trusted,Electronics,amaira88@kotak,1,0,2,355
5415.19,1,2025-03-04 22:24:28,Bhalswa Jahangir Pur,Trusted,Electronics,sarthakbadami@hdfcbank,1,11,12,48
4654.44,0,2025-02-24 00:18:30,Punjab,Trusted,Fashion,niharika79@hdfcbank,1,5,6,772
2311.81,0,2025-01-14 04:29:15,West Bengal,Trusted,Fashion,amarakaur@sbi,3,5,7,77
5241.26,0,2025-01-30 08:48:59,Madhya Pradesh,Trusted,Grocery,murtyadvaith@axisbank,2,3,3,889
4135.96,0,2025-02-27 20:30:14,Uttarakhand,Trusted,Fashion,eviswanathan@paytm,2,5,14,430
2319.88,0,2025-02-01 17:17:53,Telangana,Trusted,Grocery,omisha93@hdfcbank,2,3,5,755
3556.52,0,2025-01-24 08:01:59,Tamil Nadu,Trusted,Fashion,azadwadhwa@axisbank,1,1,1,645
1677.93,0,2025-02-24 04:02:18,Uttar Pradesh,Trusted,Travel,thomassamra@sbi,2,0,9,382
1208.7,0,2025-02-10 10:47:44,Manipur,Trusted,Travel,bavajanani@sbi,3,5,11,502
9406.6,0,2025-02-06 03:03:31,Mizoram,Trusted,Electronics,ekapadgarg@yesbank,2,0,2,289
8772.9,0,2025-01-03 12:55:56,Madhya Pradesh,Trusted,Food,fitanpradhan@sbi,3,0,8,455
363.22,0,2025-01-12 14:17:04,Punjab,Trusted,Fashion,nakshkhurana@sbi,1,2,12,933
2015.03,0,2025-01-11 00:23:34,Bihar,Trusted,Electronics,zansisaxena@axisbank,1,5,7,901
9636.19,0,2025-02-27 02:02:43,Goa,Trusted,Electronics,dayita45@kotak,3,5,5,836
1207.86,0,2025-01-28 07:31:53,Kerala,Trusted,Food,dkothari@kotak,2,1,9,483
177.91,0,2025-01-07 22:12:40,Uttarakhand,Trusted,Others,brajagopal@icici,2,3,3,924
7879.59,0,2025-02-15 11:46:05,Sikkim,Trusted,Electronics,tiwarijyoti@sbi,3,4,13,613
1600.75,0,2025-01-18 14:54:31,Assam,Trusted,Others,nnagar@yesbank,3,2,4,826
3697.18,1,2025-01-13 17:45:22,Satna,Untrusted,Fashion,mohantyzansi@hdfcbank,9,13,22,29
3269.52,0,2025-01-21 03:11:58,Jharkhand,Trusted,Travel,randhawaabhiram@sbi,3,1,1,955
7645.86,0,2025-02-14 14:44:47,West Bengal,Trusted,Food,lankaijaya@sbi,2,4,13,144
2382.49,0,2025-02-23 19:07:23,Telangana,Trusted,Travel,cmody@kotak,3,2,10,990
5049.71,0,2025-02-03 12:25:20,Tamil Nadu,Trusted,Electronics,gopalchakradev@paytm,3,1,10,822
769.2,0,2025-01-03 23:42:03,Rajasthan,Trusted,Others,nehasrivastava@kotak,3,3,7,281
926.22,0,2025-01-06 12:29:04,Meghalaya,Trusted,Grocery,mohantywishi@axisbank,3,5,7,761
2659.94,0,2025-03-01 04:06:39,Tamil Nadu,Trusted,Electronics,danielbail@paytm,2,3,11,242
2130.82,0,2025-01-17 08:27:43,Uttar Pradesh,Trusted,Grocery,gaurangi32@yesbank,1,4,6,569
9554.0,0,2025-01-24 16:34:19,Karnataka,Trusted,Grocery,tankadya@icici,2,0,9,238
1797.15,0,2025-02-07 20:39:56,Odisha,Trusted,Others,ravelmax@yesbank,2,1,8,789
4459.34,0,2025-02-27 01:56:11,Arunachal Pradesh,Trusted,Electronics,nhegde@kotak,2,1,2,660
249.13,0,2025-01-10 04:36:43,Sikkim,Trusted,Travel,fbabu@hdfcbank,1,2,12,440
8461.79,0,2025-02-11 18:26:49,Rajasthan,Trusted,Grocery,anjaliramanathan@hdfcbank,3,1,10,300
4364.81,0,2025-01-05 11:44:36,Telangana,Trusted,Grocery,qasim89@axisbank,2,5,5,72
894.81,1,2025-02-02 10:24:43,Nizamabad,Untrusted,Electronics,pratyush26@kotak,5,12,18,13
5288.1,0,2025-01-28 02:52:49,Odisha,Trusted,Others,adeshpande@axisbank,1,5,11,385
7816.95,0,2025-01-13 16:47:55,Tripura,Trusted,Others,janya68@paytm,2,2,10,214
9974.64,0,2025-01-27 00:10:26,Kerala,Trusted,Grocery,acharyawatika@icici,1,1,9,863
6844.64,0,2025-02-27 11:39:22,Haryana,Trusted,Food,aahana93@kotak,1,5,11,890
2409.35,0,2025-01-18 16:07:37,Punjab,Trusted,Fashion,nagishivani@axisbank,1,1,6,481
6319.7,0,2025-01-22 19:48:43,West Bengal,Trusted,Fashion,baladominic@hdfcbank,3,4,7,296
9459.01,0,2025-01-01 14:39:59,Bihar,Trusted,Electronics,fpalla@yesbank,1,1,5,375
8402.22,0,2025-02-19 21:51:17,Odisha,Trusted,Travel,viraj54@axisbank,3,5,14,19
9709.7,0,2025-01-14 10:27:56,Nagaland,Trusted,Fashion,kadeimaran@axisbank,2,0,6,597
6619.68,1,2025-01-07 08:16:48,Kalyan-Dombivli,Trusted,Travel,aarnavganesan@yesbank,2,20,20,24
2861.71,0,2025-01-04 22:44:59,Goa,Trusted,Grocery,tristan37@icici,1,4,11,407
4608.06,0,2025-02-06 02:37:13,Tripura,Trusted,Electronics,pranit79@kotak,3,3,11,332
14.54,0,2025-01-15 18:40:42,Sikkim,Trusted,Others,idika21@sbi,1,4,4,940
9692.34,1,2025-01-03 03:10:20,Jhansi,Untrusted,Fashion,tara72@icici,6,13,13,17
7520.16,1,2025-02-08 05:17:13,Bhopal,Trusted,Grocery,uchakraborty@hdfcbank,4,20,25,51
3709.97,0,2025-01-18 18:37:28,Telangana,Trusted,Electronics,abdularora@kotak,1,3,5,952
8735.02,0,2025-02-07 20:53:28,Arunachal Pradesh,Trusted,Grocery,siya08@axisbank,2,0,6,299
3925.81,1,2025-01-21 08:11:11,Dhanbad,Trusted,Fashion,dhritibandi@axisbank,5,14,14,41
1246.44,1,2025-01-19 12:11:49,Bhind,Trusted,Fashion,mitterlaban@icici,9,15,18,30
8708.11,0,2025-02-16 01:06:06,Jharkhand,Trusted,Travel,divanradha@paytm,1,2,10,527
565.64,0,2025-02-14 08:16:10,Assam,Trusted,Travel,lekhaiyer@sbi,1,4,10,786
3800.6,0,2025-02-09 07:58:23,Kerala,Trusted,Grocery,subramanianeta@axisbank,3,5,15,391
3675.54,0,2025-02-17 23:50:55,Himachal Pradesh,Trusted,Food,warrioraarav@sbi,1,2,2,946
5385.25,0,2025-02-18 09:09:31,Chhattisgarh,Trusted,Grocery,ojas71@sbi,3,4,5,688
6383.33,0,2025-02-09 22:02:52,Madhya Pradesh,Trusted,Travel,geetikarai@paytm,1,4,12,392
5771.85,0,2025-01-22 11:14:18,Uttar Pradesh,Trusted,Others,vedika82@yesbank,2,2,2,652
8521.66,0,2025-01-30 15:07:12,Tripura,Trusted,Fashion,rayaan67@icici,2,5,9,494
2986.51,0,2025-01-17 11:08:54,Nagaland,Trusted,Food,oshawalla@icici,2,1,3,958
1092.53,0,2025-02-01 08:48:40,Telangana,Trusted,Electronics,tanknirja@axisbank,3,0,7,925
5593.21,0,2025-01-15 10:55:53,Goa,Trusted,Others,palpavani@paytm,1,2,3,309
414.7,0,2025-01-26 19:20:25,Punjab,Trusted,Travel,boasefaraj@paytm,2,3,9,371
4782.61,0,2025-02-16 19:43:54,Tripura,Trusted,Electronics,raghav44@icici,2,4,5,698
6352.12,0,2025-01-13 16:18:48,Odisha,Trusted,Fashion,wwadhwa@yesbank,1,3,8,453
3846.17,0,2025-01-31 23:38:22,Tripura,Trusted,Grocery,kevinbarad@axisbank,1,4,7,574
8212.91,0,2025-02-17 01:04:40,Nagaland,Trusted,Others,imaran49@kotak,1,2,2,29
482.11,0,2025-02-04 09:36:05,Meghalaya,Trusted,Others,koza@paytm,1,3,13,954
5318.37,0,2025-01-05 08:41:52,Sikkim,Trusted,Travel,anirudh10@paytm,3,0,1,587
