amount,is_fraud,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction
4783.65,0,15-01-2025 22:41,Karnataka,Trusted,Grocery,radhikalad@yesbank,1,5,14,81
9498.76,0,15-01-2025 13:14,Nagaland,Trusted,Electronics,finnprabhu@kotak,3,2,2,87
3868.91,0,05-01-2025 15:24,Madhya Pradesh,Trusted,Food,peter35@paytm,3,5,7,37
5098.89,0,02-01-2025 03:24,Himachal Pradesh,Trusted,Others,jpau@paytm,1,4,13,64
1208.73,0,16-01-2025 12:23,Maharashtra,Trusted,Fashion,aptezehaan@kotak,2,0,6,28
6175.85,0,06-01-2025 12:58,Meghalaya,Trusted,Others,vdugal@kotak,1,0,2,71
9064.46,1,11-01-2025 01:27,Jhansi,Trusted,Travel,kohliwatika@hdfcbank,9,11,21,4
4315.63,0,01-01-2025 14:20,Assam,Trusted,Travel,dasabhimanyu@kotak,3,1,8,83
1321.69,0,08-01-2025 02:08,Uttar Pradesh,Trusted,Travel,dubesamaksh@kotak,3,1,7,100
7963.2,0,12-01-2025 11:37,Nagaland,Trusted,Grocery,qmutti@sbi,3,3,10,30
5421.96,0,23-01-2025 01:53,Meghalaya,Trusted,Fashion,tloke@paytm,2,4,8,41
3970.36,0,16-01-2025 07:53,Himachal Pradesh,Trusted,Food,deokamya@axisbank,1,5,7,62
7957.43,0,14-01-2025 09:13,Haryana,Trusted,Electronics,goyalveda@kotak,3,5,12,78
9813.61,0,03-01-2025 19:21,Himachal Pradesh,Trusted,Others,abeersahota@kotak,2,5,13,35
5432.9,0,24-01-2025 03:35,Arunachal Pradesh,Trusted,Electronics,yamini59@icici,2,3,6,87
3299.59,0,23-01-2025 03:47,Uttarakhand,Trusted,Fashion,max57@hdfcbank,2,5,15,83
4943.33,0,19-01-2025 21:10,Bihar,Trusted,Travel,vsheth@yesbank,3,3,6,97
8638.56,0,08-01-2025 20:18,Goa,Trusted,Fashion,vigria@paytm,1,2,9,27
6574.27,0,13-01-2025 14:09,Arunachal Pradesh,Trusted,Grocery,fahluwalia@axisbank,2,1,11,62
3990.98,0,16-01-2025 02:33,Meghalaya,Trusted,Electronics,lsekhon@paytm,2,5,15,46
9719.16,0,24-01-2025 15:25,Bihar,Trusted,Electronics,gcherian@axisbank,2,2,6,25
7891.73,0,05-01-2025 05:18,Karnataka,Trusted,Food,danirushil@sbi,2,2,7,100
7621.8,0,05-01-2025 03:40,Haryana,Trusted,Electronics,mangalgeetika@kotak,1,4,4,47
1579.67,0,09-01-2025 05:31,Haryana,Trusted,Travel,salviisha@yesbank,1,5,9,98
8438.67,0,11-01-2025 17:20,Haryana,Trusted,Food,tripathiadweta@icici,3,3,9,32
169.33,0,13-01-2025 20:03,Meghalaya,Trusted,Grocery,narasimhantriveni@kotak,3,5,8,17
309.61,0,02-01-2025 18:15,Tripura,Trusted,Others,bpal@paytm,3,3,6,31
9979.42,0,04-01-2025 16:41,Maharashtra,Trusted,Grocery,bassiunni@yesbank,2,4,11,39
4944.63,0,09-01-2025 15:57,Uttar Pradesh,Trusted,Grocery,max80@paytm,2,4,9,49
9683.93,0,11-01-2025 16:13,Sikkim,Trusted,Food,harrison91@paytm,1,5,6,78
87.32,0,15-01-2025 04:43,Nagaland,Trusted,Electronics,lakshmikurian@icici,3,5,7,64
2237.46,0,07-01-2025 19:25,Mizoram,Trusted,Electronics,xdayal@yesbank,3,0,6,81
4170.63,0,09-01-2025 21:45,Madhya Pradesh,Trusted,Grocery,vyanjanakamdar@axisbank,2,3,11,58
2625.06,0,18-01-2025 08:27,Jharkhand,Trusted,Electronics,wsom@hdfcbank,1,5,10,83
7957.45,0,16-01-2025 23:54,Telangana,Trusted,Others,ekalinga77@hdfcbank,3,3,9,95
9611.08,0,04-01-2025 21:16,Kerala,Trusted,Fashion,smistry@icici,2,2,4,72
6669.67,0,17-01-2025 03:47,Rajasthan,Trusted,Grocery,indrajit22@kotak,3,5,13,38
2077.74,0,03-01-2025 03:13,Mizoram,Trusted,Electronics,raghav78@sbi,3,3,3,22
755.95,0,02-01-2025 17:45,West Bengal,Trusted,Food,unnatiramesh@kotak,1,3,8,42
6533.79,0,12-01-2025 05:26,Bihar,Trusted,Travel,dkota@axisbank,1,3,12,28
2689.29,0,18-01-2025 07:10,Manipur,Trusted,Grocery,ranganathanoeshi@paytm,3,3,3,57
2566.21,0,16-01-2025 00:31,Uttarakhand,Trusted,Others,aurorawriddhish@hdfcbank,3,3,8,73
8866.5,0,12-01-2025 00:04,Arunachal Pradesh,Trusted,Fashion,hbarad@icici,3,0,0,62
3469.92,0,22-01-2025 03:06,Goa,Trusted,Fashion,dayalhredhaan@hdfcbank,1,4,13,29
6383.49,0,20-01-2025 08:36,Manipur,Trusted,Grocery,osaini@kotak,3,3,4,59
6229.9,0,12-01-2025 02:16,Gujarat,Trusted,Grocery,bgoswami@axisbank,1,4,8,23
4210.36,0,23-01-2025 10:31,Tamil Nadu,Trusted,Fashion,upadhritibal@axisbank,3,1,6,77
4452.23,0,05-01-2025 02:57,Chhattisgarh,Trusted,Electronics,fben@icici,1,5,13,82
1711.44,0,12-01-2025 07:21,Uttarakhand,Trusted,Fashion,kandaumang@kotak,3,4,13,12
362.94,0,14-01-2025 08:54,Bihar,Trusted,Fashion,manbir98@icici,1,1,8,73
784.45,0,22-01-2025 18:11,Maharashtra,Trusted,Travel,srivastavakabir@icici,2,4,12,88
6011.52,0,21-01-2025 13:19,Uttar Pradesh,Trusted,Fashion,balvan76@paytm,2,4,10,16
4698.19,0,12-01-2025 06:40,Bihar,Trusted,Others,vasudha08@icici,2,3,8,97
6120.85,0,18-01-2025 06:41,Madhya Pradesh,Trusted,Grocery,abrar@axisbank,1,1,2,80
7649.24,0,19-01-2025 09:19,Odisha,Trusted,Fashion,lsastry@icici,1,1,8,45
8014.84,0,20-01-2025 10:31,Gujarat,Trusted,Electronics,abeer52@kotak,3,4,8,16
4332.94,0,12-01-2025 16:41,Manipur,Trusted,Travel,aprasad@icici,1,4,12,10
4809.85,0,15-01-2025 10:16,Odisha,Trusted,Others,toorcharvi@axisbank,1,1,1,54
9101.29,0,17-01-2025 16:11,Himachal Pradesh,Trusted,Grocery,bbajaj@yesbank,2,5,13,85
2881.99,0,13-01-2025 22:15,West Bengal,Trusted,Travel,teerthgoda@paytm,1,1,9,74
2059.75,0,15-01-2025 15:00,Himachal Pradesh,Trusted,Travel,gautam78@yesbank,1,1,1,71
6017.9,1,23-01-2025 17:42,Satara,Trusted,Others,hsampath@yesbank,1,19,24,3
1739.29,0,14-01-2025 19:48,Arunachal Pradesh,Trusted,Fashion,jram@kotak,2,5,15,25
6745.51,0,21-01-2025 09:05,Sikkim,Trusted,Grocery,krishnayashoda@kotak,1,1,10,52
4311.34,0,21-01-2025 08:10,Himachal Pradesh,Trusted,Travel,imarangokhale@paytm,3,4,5,13
5982.64,0,19-01-2025 03:24,Madhya Pradesh,Trusted,Food,scheema@hdfcbank,2,1,11,56
6258.87,0,02-01-2025 22:57,Mizoram,Trusted,Grocery,pbali@icici,2,1,6,11
5323.2,0,14-01-2025 01:00,Mizoram,Trusted,Travel,regewishi@paytm,3,0,7,84
2325,0,09-01-2025 06:31,Jharkhand,Trusted,Travel,memongaurang@axisbank,2,3,7,86
5000.02,0,06-01-2025 01:45,Andhra Pradesh,Trusted,Grocery,ramanathanranveer@hdfcbank,2,4,7,47
5340.6,0,14-01-2025 14:48,Meghalaya,Trusted,Grocery,pmodi@icici,1,5,8,25
6452.01,0,03-01-2025 20:01,Odisha,Trusted,Grocery,sharafanusha@kotak,3,4,11,15
1428.32,0,16-01-2025 01:39,Chhattisgarh,Trusted,Travel,janujaswaminathan@paytm,3,3,4,64
5748.79,0,16-01-2025 15:53,Jharkhand,Trusted,Others,hritik07@hdfcbank,3,5,11,35
8819.57,0,24-01-2025 07:27,Sikkim,Trusted,Food,neelimaborde@sbi,3,5,12,68
4362.63,0,24-01-2025 05:48,Jharkhand,Trusted,Grocery,mitrafaras@axisbank,2,2,6,14
8819.84,0,02-01-2025 05:09,Nagaland,Trusted,Grocery,ekarajkohli@axisbank,2,2,5,71
598.6,0,14-01-2025 16:34,Haryana,Trusted,Food,robert44@axisbank,3,4,5,61
8722.97,0,24-01-2025 14:37,West Bengal,Trusted,Others,urmi27@paytm,1,3,6,39
3802.43,1,05-01-2025 19:43,Begusarai,Untrusted,Fashion,balachandresh@axisbank,7,15,18,10
9404.75,0,10-01-2025 18:40,Andhra Pradesh,Trusted,Electronics,jacobsrivastava@kotak,3,0,2,88
7594.59,0,03-01-2025 21:35,Telangana,Trusted,Fashion,tripti92@kotak,3,5,10,51
842.26,0,01-01-2025 01:09,Mizoram,Trusted,Grocery,aadi46@yesbank,3,3,7,78
3569.55,1,22-01-2025 20:29,Dharmavaram,Trusted,Travel,chakrabortyharini@hdfcbank,4,9,15,4
4792.25,0,22-01-2025 02:23,Tripura,Trusted,Electronics,baradfaqid@sbi,1,5,14,55
6524.91,0,14-01-2025 01:13,Jharkhand,Trusted,Travel,perigavin@kotak,1,2,7,94
8315.84,0,18-01-2025 07:04,Uttar Pradesh,Trusted,Others,dewanbishakha@paytm,1,4,14,45
2692.32,0,04-01-2025 07:15,Nagaland,Trusted,Others,ekta78@hdfcbank,2,3,4,51
5159.91,0,06-01-2025 12:14,Kerala,Trusted,Fashion,jason22@sbi,1,2,2,31
8681.31,0,09-01-2025 17:52,Andhra Pradesh,Trusted,Travel,yashawinide@paytm,1,2,4,81
7637.93,0,15-01-2025 19:57,Arunachal Pradesh,Trusted,Travel,fpandya@paytm,3,2,10,93
3868.47,0,06-01-2025 00:58,Telangana,Trusted,Grocery,rramesh@paytm,3,3,10,51
8414.92,0,22-01-2025 11:54,Tripura,Trusted,Travel,riyasarkar@sbi,3,0,7,64
4755.66,0,17-01-2025 18:21,Rajasthan,Trusted,Others,anay60@kotak,2,1,2,66
5857.75,0,05-01-2025 20:58,Uttar Pradesh,Trusted,Others,vkaul@hdfcbank,3,2,4,41
3788.92,0,18-01-2025 14:54,Haryana,Trusted,Food,warinder07@axisbank,1,3,11,57
1081.37,1,06-01-2025 02:17,Hyderabad,Untrusted,Fashion,maanas95@sbi,3,10,17,3
7012.34,0,14-01-2025 07:06,Rajasthan,Trusted,Travel,bandijhalak@icici,1,5,12,22
1560.35,0,06-01-2025 03:15,Kerala,Trusted,Others,anirudhshan@kotak,1,3,12,46
2022.11,0,12-01-2025 22:31,Jharkhand,Trusted,Travel,pahalshetty@sbi,2,4,12,34
8627.88,0,03-01-2025 02:53,Manipur,Trusted,Grocery,bhagatorinder@hdfcbank,2,3,6,79
7490.74,0,12-01-2025 22:32,Maharashtra,Trusted,Others,qabilhora@paytm,1,4,4,14
5326.14,0,10-01-2025 01:48,Madhya Pradesh,Trusted,Others,tanviuppal@hdfcbank,3,3,11,46
8915.79,0,02-01-2025 17:18,Jharkhand,Trusted,Food,ucchalkakar@hdfcbank,1,3,7,27
7903.18,0,16-01-2025 19:34,Haryana,Trusted,Fashion,vyanjana37@kotak,3,0,5,29
6645.25,0,16-01-2025 04:12,Haryana,Trusted,Food,vaishnavisaraf@hdfcbank,2,4,13,12
5328.55,0,19-01-2025 16:59,Assam,Trusted,Electronics,shivansh31@hdfcbank,2,5,12,100
4931.69,0,20-01-2025 08:14,Maharashtra,Trusted,Others,reyansh41@yesbank,1,0,0,33
3156.66,0,08-01-2025 01:36,Andhra Pradesh,Trusted,Others,girish02@icici,2,5,6,87
6745.82,0,19-01-2025 17:07,Sikkim,Trusted,Grocery,eeshavenkatesh@hdfcbank,3,5,9,98
5232.67,0,09-01-2025 14:23,Assam,Trusted,Fashion,esaha@hdfcbank,1,4,6,19
31.52,0,02-01-2025 14:27,Telangana,Trusted,Fashion,isha77@paytm,2,3,6,57
6362.88,0,05-01-2025 02:24,Sikkim,Trusted,Travel,kakaroviya@sbi,1,5,10,57
4137.33,0,13-01-2025 07:02,Kerala,Trusted,Grocery,gdora@yesbank,2,1,6,14
8375.4,0,12-01-2025 09:14,Andhra Pradesh,Trusted,Others,garimasandhu@kotak,3,3,3,12
536.78,0,04-01-2025 19:39,Telangana,Trusted,Travel,owenkala@sbi,1,4,14,71
5165.86,0,19-01-2025 18:38,Madhya Pradesh,Trusted,Grocery,kevin79@icici,1,0,0,13
9386.54,1,09-01-2025 00:00,Ahmedabad,Untrusted,Travel,ztoor@paytm,9,17,22,10
8339.31,0,22-01-2025 13:46,Punjab,Trusted,Food,farissingh@hdfcbank,1,4,4,87
4902.35,0,03-01-2025 01:20,Jharkhand,Trusted,Electronics,janakisaha@hdfcbank,2,4,6,49
6272.48,1,23-01-2025 17:29,Saharsa,Trusted,Grocery,sraju@axisbank,9,19,25,3
2966.07,0,11-01-2025 18:20,Nagaland,Trusted,Food,ctrivedi@yesbank,1,2,3,82
5582.83,0,04-01-2025 19:13,Odisha,Trusted,Others,orindergokhale@sbi,2,0,9,89
3858.11,0,12-01-2025 11:51,Bihar,Trusted,Travel,kdubey@axisbank,2,4,13,73
39.48,0,06-01-2025 14:28,Manipur,Trusted,Grocery,gayathrichander@hdfcbank,1,3,6,17
8129.54,0,04-01-2025 22:51,Assam,Trusted,Electronics,aarnakota@axisbank,2,3,6,75
7533.64,0,21-01-2025 14:36,Maharashtra,Trusted,Electronics,wdave@icici,2,4,5,25
3003.79,0,10-01-2025 21:26,Goa,Trusted,Others,lmagar@icici,3,3,10,99
375.31,0,23-01-2025 09:28,Telangana,Trusted,Travel,jagdish58@yesbank,3,4,11,45
9818.43,0,16-01-2025 18:55,Nagaland,Trusted,Travel,pushtikakar@hdfcbank,2,2,3,34
3477.21,0,23-01-2025 19:47,Uttar Pradesh,Trusted,Fashion,vrinda66@paytm,2,1,9,99
8714.73,0,13-01-2025 07:55,Goa,Trusted,Fashion,farhan84@hdfcbank,1,2,10,57
3597.74,0,23-01-2025 22:01,Rajasthan,Trusted,Others,gborah@sbi,3,0,3,72
846.45,0,16-01-2025 13:44,Nagaland,Trusted,Grocery,leela17@icici,1,3,13,35
8104.01,0,15-01-2025 04:33,Uttar Pradesh,Trusted,Fashion,vasatikathakkar@yesbank,2,5,13,66
1363.15,0,03-01-2025 10:43,Sikkim,Trusted,Fashion,prasadfalguni@sbi,1,1,6,93
9895,0,09-01-2025 10:35,Uttarakhand,Trusted,Grocery,harrison95@icici,3,1,4,32
4076.38,0,10-01-2025 11:41,Kerala,Trusted,Electronics,vanya56@sbi,2,2,4,41
5460.88,0,09-01-2025 21:54,Chhattisgarh,Trusted,Food,gautami69@hdfcbank,2,0,1,68
7751.3,0,09-01-2025 10:12,Madhya Pradesh,Trusted,Food,vyanjanadas@yesbank,1,4,9,83
1141.83,0,05-01-2025 02:55,Manipur,Trusted,Electronics,baljiwan94@axisbank,2,1,4,18
9868.42,0,07-01-2025 08:58,Meghalaya,Trusted,Food,settyvanya@hdfcbank,1,0,2,43
1737.21,0,16-01-2025 14:20,Rajasthan,Trusted,Others,pcomar@axisbank,3,1,6,96
2089.92,0,22-01-2025 06:50,Arunachal Pradesh,Trusted,Food,idika01@sbi,2,1,5,12
8270.4,0,21-01-2025 22:09,Tripura,Trusted,Food,xdugal@hdfcbank,1,5,15,65
9247.21,0,24-01-2025 11:08,Jharkhand,Trusted,Others,harinibadami@yesbank,3,1,5,57
7155.22,0,10-01-2025 06:42,Manipur,Trusted,Others,balendranatt@icici,1,1,10,68
72.96,0,20-01-2025 23:39,Jharkhand,Trusted,Travel,tnayak@sbi,2,1,1,27
9625.54,0,13-01-2025 14:27,Himachal Pradesh,Trusted,Food,frado40@sbi,2,2,9,29
8696.5,1,24-01-2025 10:42,Jalna,Untrusted,Electronics,naveenchaudry@hdfcbank,3,11,20,5
2396.63,0,07-01-2025 04:45,Maharashtra,Trusted,Fashion,vartygaurangi@sbi,3,3,3,87
3374.37,0,18-01-2025 17:34,Goa,Trusted,Food,senguptahamsini@icici,1,2,2,75
9191.8,0,07-01-2025 01:18,Arunachal Pradesh,Trusted,Others,gagan24@yesbank,3,3,4,73
4431.15,0,12-01-2025 00:51,Jharkhand,Trusted,Grocery,ahluwaliamaanas@kotak,2,4,6,41
7841.25,0,06-01-2025 21:09,Uttar Pradesh,Trusted,Electronics,npatil@icici,3,3,8,26
2780.85,0,14-01-2025 15:19,Telangana,Trusted,Fashion,parikhudant@hdfcbank,1,0,4,72
8395.56,0,22-01-2025 02:01,Madhya Pradesh,Trusted,Food,dsangha@kotak,3,1,7,27
7093.04,1,17-01-2025 06:36,South Dumdum,Untrusted,Grocery,matthewchana@yesbank,4,8,10,0
9260.08,0,10-01-2025 08:07,Goa,Trusted,Travel,psundaram@axisbank,2,0,2,31
5075.08,0,10-01-2025 16:55,Jharkhand,Trusted,Electronics,mohammed89@paytm,2,3,10,21
5625.21,0,15-01-2025 02:42,Goa,Trusted,Travel,kritika36@icici,2,0,2,54
8548.49,0,13-01-2025 10:26,Goa,Trusted,Travel,niteshkhurana@paytm,2,5,6,73
4126.46,0,18-01-2025 08:55,Nagaland,Trusted,Food,hmutti@hdfcbank,3,0,1,32
6981.28,0,06-01-2025 12:08,Himachal Pradesh,Trusted,Others,battayuvraj@icici,2,3,12,62
1669.27,0,21-01-2025 19:06,Jharkhand,Trusted,Others,jonathan64@yesbank,3,5,15,76
4662.03,0,21-01-2025 16:27,Sikkim,Trusted,Travel,iyengarnaveen@hdfcbank,1,4,10,100
8471.8,0,24-01-2025 06:05,West Bengal,Trusted,Fashion,biswasgaurika@paytm,3,3,8,39
5206.16,0,23-01-2025 15:06,Himachal Pradesh,Trusted,Food,tkara@yesbank,1,5,6,19
3745.78,0,15-01-2025 05:20,Bihar,Trusted,Travel,ghosevidhi@axisbank,3,3,13,28
8335.85,0,04-01-2025 09:52,Assam,Trusted,Travel,wbandi@kotak,2,5,12,72
6958.63,0,07-01-2025 05:54,Tripura,Trusted,Travel,hvasa@hdfcbank,3,4,4,84
9789.45,0,03-01-2025 21:32,Mizoram,Trusted,Others,onveer43@paytm,1,1,5,40
8930.91,0,19-01-2025 12:12,Gujarat,Trusted,Electronics,geetikakamdar@hdfcbank,1,3,5,53
8841.1,0,02-01-2025 15:58,Odisha,Trusted,Fashion,ebhandari@hdfcbank,1,1,3,94
1576.91,0,06-01-2025 11:48,Sikkim,Trusted,Grocery,anushagoda@sbi,3,2,10,23
8477.21,0,17-01-2025 15:23,Uttarakhand,Trusted,Food,awason@hdfcbank,1,0,7,70
9266.91,0,03-01-2025 21:21,Manipur,Trusted,Travel,isrinivasan@hdfcbank,2,4,10,76
44.82,0,03-01-2025 08:43,Assam,Trusted,Fashion,aditya26@icici,2,1,8,83
6733.59,0,18-01-2025 00:46,Bihar,Trusted,Others,ranaudant@axisbank,1,1,1,39
4882.77,0,17-01-2025 05:54,Tamil Nadu,Trusted,Travel,yjaggi@yesbank,1,0,3,18
1446.76,0,01-01-2025 20:16,Mizoram,Trusted,Electronics,vanyaraval@yesbank,2,5,10,31
5209.2,0,16-01-2025 07:57,Karnataka,Trusted,Others,nitaradeep@hdfcbank,2,1,7,34
9523.82,0,06-01-2025 15:49,Chhattisgarh,Trusted,Travel,mahika71@icici,2,1,7,41
6976.59,0,23-01-2025 10:06,Assam,Trusted,Others,nghosh@icici,3,1,4,22
1795.62,0,06-01-2025 21:59,Punjab,Trusted,Others,wishiarya@icici,1,4,11,16
3059.88,0,15-01-2025 13:43,Madhya Pradesh,Trusted,Fashion,nihal07@paytm,2,5,6,95
1481.91,0,05-01-2025 05:04,Meghalaya,Trusted,Fashion,kamyasubramanian@hdfcbank,1,5,13,23
1179.97,0,16-01-2025 19:50,Manipur,Trusted,Travel,dhruv51@axisbank,3,1,9,83
1862.63,0,01-01-2025 18:52,Haryana,Trusted,Food,oliver59@hdfcbank,2,3,10,59
9453.88,0,24-01-2025 00:26,Telangana,Trusted,Electronics,sbhardwaj@yesbank,3,2,9,81
5767.74,0,10-01-2025 15:55,Goa,Trusted,Fashion,sbhargava@hdfcbank,3,5,11,36
6203.39,1,01-01-2025 03:23,Korba,Trusted,Food,zayyan98@sbi,3,17,26,0
5015.53,0,08-01-2025 12:47,Odisha,Trusted,Electronics,shari@axisbank,2,2,11,93
2360.85,0,01-01-2025 14:28,Punjab,Trusted,Travel,shankerdeepa@kotak,1,5,6,14
7624.96,0,16-01-2025 13:17,Karnataka,Trusted,Others,danirachita@icici,2,4,7,30
7684.87,0,20-01-2025 02:55,Karnataka,Trusted,Others,aashiperi@axisbank,2,3,12,17
1876.2,0,11-01-2025 17:26,Chhattisgarh,Trusted,Grocery,virklekha@paytm,1,1,9,39
3161.78,0,13-01-2025 18:05,Assam,Trusted,Travel,owenvenkatesh@yesbank,1,0,2,60
5048.23,0,14-01-2025 03:04,Tamil Nadu,Trusted,Food,onveerprabhu@kotak,2,3,12,13
9762.66,0,01-01-2025 15:41,Haryana,Trusted,Fashion,ksarkar@axisbank,3,1,3,52
9458.1,1,23-01-2025 18:26,Morbi,Trusted,Food,eshukla@sbi,6,20,24,0
752.21,0,19-01-2025 17:28,Kerala,Trusted,Food,madhavi27@paytm,3,0,9,25
2424.06,0,09-01-2025 05:24,Arunachal Pradesh,Trusted,Fashion,ygoswami@paytm,2,3,4,86
7048.44,0,19-01-2025 17:26,Gujarat,Trusted,Grocery,bishakha01@axisbank,2,0,10,37
3265.28,0,23-01-2025 15:59,Gujarat,Trusted,Others,siddharth98@paytm,3,5,10,67
2505.49,0,10-01-2025 02:49,Nagaland,Trusted,Electronics,hmann@kotak,2,0,8,19
9446.01,0,07-01-2025 02:19,Uttar Pradesh,Trusted,Others,chavvi93@yesbank,3,3,13,67
471.04,0,05-01-2025 01:49,Nagaland,Trusted,Travel,devanshgour@yesbank,1,1,3,51
4886.25,0,23-01-2025 06:29,Arunachal Pradesh,Trusted,Grocery,tkhalsa@axisbank,2,2,6,21
5071.34,0,05-01-2025 09:12,Manipur,Trusted,Others,dominic01@kotak,1,4,10,44
9018.44,0,01-01-2025 05:47,Mizoram,Trusted,Others,tatarayaan@yesbank,2,1,1,76
9468.15,0,21-01-2025 10:58,Tripura,Trusted,Electronics,jacobkapur@paytm,3,5,5,65
9562.59,0,20-01-2025 02:44,Tamil Nadu,Trusted,Fashion,raivasana@sbi,2,2,3,65
4865.45,0,11-01-2025 19:11,Kerala,Trusted,Grocery,ishani85@icici,1,1,7,21
7512.99,0,10-01-2025 07:37,Sikkim,Trusted,Grocery,johalbina@axisbank,3,0,8,97
3965.75,0,15-01-2025 05:05,Andhra Pradesh,Trusted,Grocery,ayushman68@yesbank,2,1,8,30
3282.83,0,03-01-2025 18:30,Jharkhand,Trusted,Electronics,chandran41@axisbank,3,3,8,37
4475.17,0,09-01-2025 00:25,Mizoram,Trusted,Electronics,deepabahl@hdfcbank,1,1,7,99
5110.2,0,03-01-2025 01:11,Assam,Trusted,Electronics,zcherian@hdfcbank,1,2,9,93
3042.22,0,11-01-2025 05:54,Haryana,Trusted,Travel,timothy16@icici,2,2,5,49
6111.07,0,12-01-2025 00:11,Jharkhand,Trusted,Grocery,sacharya@paytm,1,5,11,35
3564.62,0,16-01-2025 18:02,Uttarakhand,Trusted,Grocery,shettyjatin@axisbank,3,4,11,23
4790.39,0,21-01-2025 20:45,Chhattisgarh,Trusted,Grocery,tnarasimhan@kotak,3,5,6,79
2019.84,0,22-01-2025 23:52,Tamil Nadu,Trusted,Travel,barkhadugar@axisbank,2,3,7,39
9796.6,0,10-01-2025 04:35,Andhra Pradesh,Trusted,Others,reddyjonathan@axisbank,2,5,14,13
8970.14,0,08-01-2025 17:24,Uttar Pradesh,Trusted,Electronics,ksolanki@icici,3,3,13,15
1384.96,0,04-01-2025 06:27,Manipur,Trusted,Fashion,wishi48@kotak,2,3,13,72
3017.4,0,23-01-2025 00:28,Odisha,Trusted,Others,lekharana@icici,1,2,5,27
4227.86,0,13-01-2025 05:46,Meghalaya,Trusted,Grocery,karnikomkaar@icici,2,1,1,12
3969.65,0,23-01-2025 06:26,Gujarat,Trusted,Travel,kadezayan@kotak,1,5,6,28
1260.09,1,16-01-2025 01:55,Darbhanga,Trusted,Fashion,dthaker@axisbank,1,5,12,5
9656.58,0,03-01-2025 04:08,Andhra Pradesh,Trusted,Electronics,groverfitan@yesbank,1,3,9,76
4541.79,0,04-01-2025 13:40,Himachal Pradesh,Trusted,Travel,rattipratyush@sbi,3,3,8,52
70.96,1,07-01-2025 09:12,Sambhal,Untrusted,Electronics,doshifaras@icici,10,9,13,8
4341.18,0,07-01-2025 12:22,Meghalaya,Trusted,Food,yatan87@sbi,2,2,11,11
6238.5,0,06-01-2025 22:40,Andhra Pradesh,Trusted,Food,bbaral@icici,2,2,7,12
5147.48,0,03-01-2025 05:54,Haryana,Trusted,Grocery,saxenaosha@kotak,1,3,7,48
3428.55,0,22-01-2025 13:34,Haryana,Trusted,Grocery,venkateshchristopher@kotak,1,1,9,34
1109.07,0,20-01-2025 07:45,Andhra Pradesh,Trusted,Electronics,amritayadav@axisbank,3,4,12,16
8805.53,0,15-01-2025 09:02,Jharkhand,Trusted,Fashion,veda45@paytm,3,2,8,72
8111.96,0,22-01-2025 05:58,Mizoram,Trusted,Food,ukhurana@icici,1,5,12,20
5090.45,0,14-01-2025 16:39,Haryana,Trusted,Fashion,pavani05@yesbank,3,4,10,81
2729.7,0,05-01-2025 05:07,Chhattisgarh,Trusted,Travel,vincent34@sbi,1,2,2,74
4684.21,0,14-01-2025 19:47,Uttarakhand,Trusted,Food,rishi81@kotak,2,1,9,40
1261.3,0,17-01-2025 17:50,Gujarat,Trusted,Grocery,misraradha@icici,3,1,1,40
6875.46,0,14-01-2025 18:22,Goa,Trusted,Food,fitan36@yesbank,3,3,8,10
2140.62,0,09-01-2025 01:32,Haryana,Trusted,Others,rohanmohanty@icici,2,5,12,100
7680.67,0,11-01-2025 09:54,Rajasthan,Trusted,Grocery,parmarfinn@sbi,1,1,9,49
9183.84,0,06-01-2025 14:19,Haryana,Trusted,Food,ommanbir@sbi,3,2,9,22
4068.4,0,13-01-2025 08:34,Rajasthan,Trusted,Food,lallachatresh@axisbank,1,4,8,28
6994.61,0,21-01-2025 11:49,Assam,Trusted,Others,bahadurjitbasu@yesbank,1,2,2,95
4209.18,0,07-01-2025 03:34,Manipur,Trusted,Food,oakaarav@kotak,1,3,10,30
443.58,0,13-01-2025 00:50,Kerala,Trusted,Food,vaishnavivohra@icici,3,0,2,59
7540.53,0,24-01-2025 07:04,Meghalaya,Trusted,Travel,xavierkuruvilla@sbi,2,2,11,87
4595.7,0,16-01-2025 21:41,Kerala,Trusted,Travel,mahalparth@sbi,2,0,6,21
7058.82,0,15-01-2025 23:57,Goa,Trusted,Fashion,dattachakradhar@sbi,3,0,4,81
2878.69,0,15-01-2025 13:00,Punjab,Trusted,Grocery,avi25@kotak,1,3,4,26
6104.9,0,09-01-2025 14:01,Nagaland,Trusted,Others,dalajachander@hdfcbank,1,5,13,70
558.1,0,12-01-2025 18:56,Andhra Pradesh,Trusted,Electronics,eshana60@paytm,2,5,5,99
2157.64,0,13-01-2025 14:51,Kerala,Trusted,Travel,banjeetsetty@kotak,2,3,13,12
4319.49,0,01-01-2025 04:47,Karnataka,Trusted,Electronics,palllibni@paytm,2,3,8,71
3764.12,0,10-01-2025 01:12,Rajasthan,Trusted,Food,menondaniel@sbi,3,1,2,34
5423.23,0,22-01-2025 12:02,Arunachal Pradesh,Trusted,Others,kprasad@sbi,2,3,10,55
1523.83,0,12-01-2025 18:30,Punjab,Trusted,Travel,pradhanwazir@kotak,3,4,10,13
431.78,1,22-01-2025 05:38,Srinagar,Trusted,Electronics,qghose@hdfcbank,7,20,20,4
